player_id,firstName,lastName,nationality,primaryPosition,height_cm,weight,shootsCatches
8474736,Zac,Rinaldo,4.0,C,177.8,192.0,1.0
8477943,Brendan,Perlini,17.0,LW,190.5,211.0,1.0
8477503,Max,Domi,4.0,LW,177.8,195.0,1.0
8470755,Brad,Richardson,4.0,C,182.88,190.0,1.0
8477527,Ross,Johnston,4.0,LW,195.58,235.0,1.0
8477989,Christian,Dvorak,3.0,C,182.88,195.0,1.0
8474218,Jason,Demers,4.0,D,185.42,195.0,2.0
8478445,Mathew,Barzal,4.0,C,182.88,189.0,2.0
8471274,Alex,Goligoski,3.0,D,180.34,185.0,1.0
8477293,Antti,Raanta,12.0,G,182.88,195.0,1.0
8475171,Oliver,Ekman-Larsson,5.0,D,187.96,200.0,1.0
8475839,Louis,Domingue,4.0,G,190.5,210.0,2.0
8468085,Radim,Vrbata,2.0,RW,185.42,194.0,2.0
8478474,Lawson,Crouse,4.0,LW,193.04,220.0,1.0
8477464,Nic,Petan,4.0,LW,175.26,179.0,1.0
8476473,Connor,Murphy,3.0,D,193.04,212.0,2.0
8477460,Laurent,Dauphin,4.0,C,185.42,180.0,1.0
8462038,Shane,Doan,4.0,RW,185.42,223.0,2.0
8477407,Anthony,Duclair,4.0,LW,180.34,191.0,1.0
8473466,Ryan,White,4.0,C,182.88,200.0,2.0
8473465,Jamie,McGinn,4.0,LW,185.42,205.0,1.0
8477950,Tony,DeAngelo,3.0,D,180.34,181.0,2.0
8478440,Dylan,Strome,4.0,C,190.5,200.0,1.0
8475769,Quinton,Howden,4.0,C,187.96,189.0,1.0
8478029,Chase,De Leo,3.0,C,175.26,185.0,1.0
8469759,Vernon,Fiddler,4.0,C,180.34,205.0,1.0
8470724,Kyle,Quincey,4.0,D,187.96,210.0,1.0
8476923,Damon,Severson,4.0,D,187.96,205.0,2.0
8475758,Devante,Smith-Pelly,4.0,RW,182.88,223.0,2.0
8471233,Travis,Zajac,4.0,C,187.96,185.0,2.0
8476234,Keith,Kinkaid,3.0,G,190.5,195.0,1.0
8475186,John,Moore,3.0,D,187.96,210.0,1.0
8479483,Yohann,Auvitu,7.0,D,180.34,187.0,1.0
8469500,Michael,Cammalleri,4.0,LW,175.26,185.0,1.0
8472382,Andy,Greene,3.0,D,180.34,190.0,1.0
8478401,Pavel,Zacha,2.0,C,190.5,210.0,1.0
8478566,Sergey,Kalinin,6.0,C,190.5,200.0,1.0
8475151,Kyle,Palmieri,3.0,RW,180.34,185.0,2.0
8479250,Nick,Lappin,3.0,RW,185.42,175.0,2.0
8477839,Conor,Sheary,3.0,LW,172.72,175.0,1.0
8470880,Brian,Elliott,4.0,G,187.96,209.0,1.0
8474642,Lance,Bouma,4.0,LW,187.96,208.0,1.0
8475832,Tom,Kuhnhackl,10.0,RW,187.96,196.0,1.0
8478397,Rasmus,Andersson,5.0,D,185.42,214.0,2.0
8475163,Alex,Chiasson,4.0,RW,193.04,208.0,2.0
8477244,Chad,Ruhwedel,3.0,D,180.34,191.0,2.0
8474176,Carl,Hagelin,5.0,LW,180.34,186.0,1.0
8477240,Carter,Rowney,4.0,RW,187.96,200.0,2.0
8468674,Deryk,Engelland,4.0,D,187.96,214.0,2.0
8470594,Marc-Andre,Fleury,4.0,G,187.96,180.0,1.0
8473542,Tom,Sestito,3.0,LW,195.58,228.0,1.0
8476897,Oskar,Sundqvist,5.0,C,190.5,209.0,2.0
8477404,Jake,Guentzel,3.0,C,180.34,180.0,1.0
8474611,Cameron,Gaunce,4.0,D,187.96,204.0,1.0
8469770,Dennis,Wideman,4.0,D,182.88,202.0,2.0
8471958,Dan,Girardi,4.0,D,185.42,212.0,2.0
8471339,Ryan,Callahan,3.0,RW,177.8,187.0,2.0
8471873,Anton,Stralman,5.0,D,180.34,190.0,2.0
8476826,Yanni,Gourde,4.0,C,175.26,172.0,1.0
8476468,J.T.,Miller,3.0,C,185.42,218.0,1.0
8476886,Slater,Koekkoek,4.0,D,187.96,193.0,1.0
8470601,Braydon,Coburn,4.0,D,195.58,223.0,1.0
8476453,Nikita,Kucherov,6.0,RW,180.34,178.0,1.0
8474870,Tyler,Johnson,3.0,C,172.72,183.0,2.0
8475167,Victor,Hedman,5.0,D,198.12,223.0,1.0
8474151,Ryan,McDonagh,3.0,D,185.42,215.0,1.0
8478010,Brayden,Point,4.0,C,177.8,166.0,2.0
8476195,Cory,Conacher,4.0,C,172.72,180.0,1.0
8478519,Anthony,Cirelli,4.0,C,182.88,180.0,1.0
8476439,Brett,Ritchie,4.0,RW,190.5,217.0,2.0
8476975,Cedric,Paquette,4.0,C,185.42,198.0,1.0
8477205,Andrej,Sustr,2.0,D,200.66,220.0,2.0
8477945,Julius,Honka,12.0,D,180.34,186.0,2.0
8473986,Alex,Killorn,4.0,LW,185.42,196.0,1.0
8477009,Jake,Dotchin,4.0,D,190.5,210.0,2.0
8477454,Adam,Erne,3.0,LW,185.42,214.0,1.0
8474564,Steven,Stamkos,4.0,C,185.42,194.0,2.0
8479410,Mikhail,Sergachev,6.0,D,190.5,215.0,1.0
8470740,Lee,Stempniak,3.0,RW,180.34,195.0,2.0
8477938,Haydn,Fleury,4.0,D,190.5,221.0,1.0
8477415,Anton,Slepyshev,6.0,LW,187.96,221.0,2.0
8478427,Sebastian,Aho,12.0,RW,180.34,172.0,1.0
8476403,Klas,Dahlbeck,5.0,D,190.5,207.0,1.0
8477458,Valentin,Zykov,6.0,LW,185.42,224.0,2.0
8476427,Ty,Rattie,4.0,RW,180.34,184.0,2.0
8476988,Matt,Benning,4.0,D,185.42,204.0,2.0
8474152,Scott,Darling,3.0,G,198.12,232.0,1.0
8479465,Drake,Caggiula,4.0,LW,177.8,185.0,1.0
8479344,Jesse,Puljujarvi,12.0,RW,193.04,211.0,2.0
8478451,Ethan,Bear,4.0,D,180.34,209.0,2.0
8475660,Cam,Talbot,4.0,G,193.04,200.0,1.0
8471729,Kris,Russell,4.0,D,177.8,173.0,1.0
8476857,Pontus,Aberg,5.0,LW,180.34,196.0,2.0
8476934,Brock,McGinn,4.0,LW,182.88,185.0,1.0
8476457,Adam,Larsson,5.0,D,190.5,210.0,2.0
8476416,Dillon,Simpson,4.0,D,187.96,204.0,1.0
8476882,Teuvo,Teravainen,12.0,LW,180.34,178.0,1.0
8475178,Zack,Kassian,4.0,RW,190.5,209.0,2.0
8478402,Connor,McDavid,4.0,C,185.42,192.0,1.0
8478585,Derek,Ryan,3.0,C,180.34,170.0,2.0
8471311,Tyler,Kennedy,4.0,C,180.34,185.0,2.0
8471331,Kevin,Porter,3.0,C,180.34,191.0,1.0
8471239,Cory,Schneider,3.0,G,190.5,205.0,1.0
8475810,Bryan,Rust,3.0,RW,180.34,192.0,2.0
8469462,Tuomo,Ruutu,12.0,LW,182.88,200.0,1.0
8470110,Trevor,Daley,4.0,D,180.34,195.0,1.0
8472410,Stephen,Gionta,3.0,RW,170.18,175.0,2.0
8476899,Matt,Murray,4.0,G,193.04,178.0,1.0
8475750,Jon,Merrill,3.0,D,190.5,205.0,1.0
8473673,David,Schlemko,4.0,D,185.42,189.0,1.0
8477010,Joseph,Blandisi,4.0,LW,182.88,200.0,1.0
8470600,Ryan,Suter,3.0,D,187.96,202.0,1.0
8475798,Mikael,Granlund,12.0,RW,177.8,185.0,1.0
8474589,Tyler,Ennis,4.0,LW,175.26,161.0,1.0
8477467,Gustav,Olofsson,5.0,D,190.5,196.0,1.0
8473485,Chris,Stewart,4.0,RW,187.96,242.0,2.0
8475220,Marcus,Foligno,4.0,LW,190.5,232.0,1.0
8478493,Joel,Eriksson Ek,5.0,C,185.42,206.0,1.0
8474716,Jared,Spurgeon,4.0,D,175.26,168.0,2.0
8476619,Zack,Mitchell,4.0,RW,185.42,196.0,2.0
8471227,Devan,Dubnyk,4.0,G,198.12,218.0,1.0
8475722,Jason,Zucker,3.0,LW,180.34,187.0,1.0
8476856,Matt,Dumba,4.0,D,182.88,184.0,2.0
8470610,Zach,Parise,3.0,LW,180.34,195.0,1.0
8479316,Luke,Kunin,3.0,C,182.88,193.0,2.0
8476422,Mike,Reilly,3.0,D,187.96,195.0,1.0
8475157,Landon,Ferraro,4.0,C,182.88,176.0,2.0
8476463,Jonas,Brodin,5.0,D,185.42,194.0,1.0
8469459,Mikko,Koivu,12.0,C,190.5,215.0,1.0
8468486,Scott,Hartnell,4.0,LW,187.96,215.0,1.0
8476448,William,Karlsson,5.0,C,185.42,189.0,1.0
8476850,Ryan,Murray,4.0,D,185.42,205.0,1.0
8476914,Joonas,Korpisalo,12.0,G,190.5,182.0,1.0
8474715,Cam,Atkinson,3.0,RW,172.72,179.0,2.0
8474774,Dalton,Prout,4.0,D,190.5,230.0,2.0
8477505,Alexander,Wennberg,5.0,C,187.96,196.0,1.0
8476438,Brandon,Saad,3.0,LW,185.42,206.0,1.0
8471273,Brandon,Dubinsky,3.0,C,187.96,205.0,1.0
8474709,Matt,Martin,4.0,LW,190.5,220.0,1.0
8477939,William,Nylander,5.0,C,182.88,191.0,2.0
8476941,Connor,Carrick,3.0,D,177.8,192.0,2.0
8477359,Tucker,Poolman,3.0,D,187.96,199.0,2.0
8479318,Auston,Matthews,3.0,C,190.5,216.0,1.0
8476410,Josh,Leivo,4.0,LW,187.96,210.0,2.0
8475883,Frederik,Andersen,13.0,G,193.04,230.0,1.0
8466139,Patrick,Marleau,4.0,C,187.96,215.0,1.0
8468575,Dominic,Moore,4.0,C,182.88,192.0,1.0
8475786,Zach,Hyman,4.0,C,185.42,213.0,2.0
8479458,Nikita,Zaitsev,6.0,D,187.96,195.0,2.0
8477015,Connor,Brown,4.0,RW,182.88,185.0,2.0
8478483,Mitchell,Marner,4.0,C,182.88,175.0,2.0
8480158,Andreas,Borgman,5.0,D,182.88,212.0,1.0
8474727,Ben,Smith,3.0,RW,180.34,203.0,2.0
8468542,Paul,Martin,3.0,D,185.42,200.0,1.0
8475834,Marcus,Sorensen,5.0,LW,180.34,175.0,1.0
8474889,Martin,Jones,4.0,G,193.04,195.0,1.0
8474027,Justin,Braun,3.0,D,187.96,205.0,2.0
8474230,Micheal,Haley,4.0,C,180.34,205.0,1.0
8474053,Logan,Couture,4.0,C,185.42,205.0,1.0
8478099,Kevin,Labanc,3.0,RW,180.34,185.0,2.0
8474571,Mikkel,Boedker,13.0,LW,182.88,210.0,1.0
8476331,Dylan,DeMelo,4.0,D,185.42,195.0,2.0
8478373,Nikita,Soshnikov,6.0,RW,180.34,185.0,1.0
8466138,Joe,Thornton,4.0,C,193.04,220.0,1.0
8470613,Brent,Burns,4.0,D,195.58,230.0,2.0
8470619,Brian,Boyle,3.0,C,198.12,245.0,1.0
8471709,Marc-Edouard,Vlasic,4.0,D,185.42,205.0,1.0
8476919,Chris,Tierney,4.0,C,185.42,195.0,1.0
8470794,Joe,Pavelski,3.0,C,180.34,195.0,2.0
8475820,Joonas,Donskoi,12.0,RW,182.88,190.0,2.0
8477922,Melker,Karlsson,5.0,C,182.88,180.0,2.0
8476289,Alexey,Marchenko,6.0,D,190.5,210.0,2.0
8475455,Brenden,Dillon,4.0,D,193.04,225.0,1.0
8476881,Tomas,Hertl,2.0,C,187.96,220.0,1.0
8468208,Joel,Ward,4.0,RW,185.42,225.0,2.0
8470626,Loui,Eriksson,5.0,LW,187.96,196.0,1.0
8473419,Brad,Marchand,4.0,LW,175.26,181.0,1.0
8471717,Adam,McQuaid,4.0,D,193.04,212.0,2.0
8474625,Jimmy,Hayes,3.0,RW,195.58,215.0,2.0
8471276,David,Krejci,2.0,C,182.88,186.0,2.0
8470886,Clayton,Stoner,4.0,D,193.04,216.0,1.0
8478569,Noel,Acciari,3.0,C,177.8,208.0,2.0
8477956,David,Pastrnak,2.0,RW,182.88,181.0,2.0
8476476,Joe,Morrow,4.0,D,182.88,196.0,1.0
8475361,Jonas,Gustavsson,5.0,G,193.04,201.0,1.0
8476792,Torey,Krug,3.0,D,175.26,186.0,1.0
8465009,Zdeno,Chara,1.0,D,205.74,250.0,1.0
8476191,Kevan,Miller,3.0,D,187.96,210.0,2.0
8470638,Patrice,Bergeron,4.0,C,185.42,195.0,2.0
8467423,Shawn,Horcoff,4.0,C,185.42,210.0,1.0
8475902,Zach,Trotman,3.0,D,190.5,217.0,2.0
8475727,Ryan,Spooner,4.0,C,177.8,184.0,1.0
8476116,Ryan,Garbutt,4.0,C,182.88,195.0,1.0
8475204,Brandon,Pirri,4.0,RW,182.88,186.0,1.0
8470775,Nate,Thompson,3.0,C,182.88,212.0,1.0
8475155,Simon,Despres,4.0,D,193.04,218.0,1.0
8473492,Matt,Beleskey,4.0,LW,182.88,203.0,1.0
8471390,Mike,Santorelli,4.0,C,182.88,189.0,2.0
8475292,Tyler,Randell,4.0,RW,185.42,198.0,2.0
8468700,Paul,Gaustad,3.0,C,195.58,227.0,1.0
8470640,Matt,Carle,3.0,D,182.88,197.0,1.0
8475218,Mattias,Ekholm,5.0,D,193.04,215.0,1.0
8467890,Barret,Jackman,4.0,D,182.88,203.0,1.0
8470047,Valtteri,Filppula,12.0,C,182.88,196.0,1.0
8475714,Calle,Jarnkrok,5.0,C,180.34,186.0,2.0
8467371,Mike,Ribeiro,4.0,C,182.88,179.0,1.0
8467370,Mike,Fisher,4.0,C,185.42,216.0,2.0
8476887,Filip,Forsberg,5.0,LW,185.42,205.0,2.0
8473658,Victor,Bartley,4.0,D,182.88,217.0,1.0
8474600,Roman,Josi,8.0,D,185.42,201.0,1.0
8474570,Cody,Hodgson,4.0,C,182.88,191.0,2.0
8476292,Ondrej,Palat,2.0,LW,182.88,188.0,1.0
8471707,James,Neal,4.0,LW,187.96,221.0,1.0
8473588,Erik,Condra,3.0,RW,180.34,188.0,2.0
8475868,Anthony,Bitetto,3.0,D,185.42,210.0,1.0
8475225,Craig,Smith,3.0,RW,185.42,208.0,2.0
8471469,Pekka,Rinne,12.0,G,195.58,217.0,1.0
8475766,Austin,Watson,3.0,LW,193.04,204.0,2.0
8476300,Nikita,Nesterov,6.0,D,180.34,191.0,1.0
8474520,Jason,Garrison,4.0,D,185.42,218.0,1.0
8470180,Eric,Nystrom,3.0,LW,185.42,200.0,1.0
8477494,Jonathan,Drouin,4.0,LW,182.88,203.0,1.0
8475176,Ryan,Ellis,4.0,D,177.8,180.0,2.0
8476480,Vladislav,Namestnikov,6.0,C,180.34,180.0,1.0
8478042,Viktor,Arvidsson,5.0,LW,175.26,180.0,2.0
8476948,Charles,Hudon,4.0,LW,177.8,188.0,1.0
8476207,Brian,Gibbons,3.0,LW,172.72,175.0,1.0
8476399,Blake,Coleman,3.0,C,180.34,200.0,1.0
8476851,Alex,Galchenyuk,3.0,LW,185.42,207.0,1.0
8477463,Steven,Santini,3.0,D,187.96,205.0,2.0
8476474,Stefan,Noesen,3.0,RW,185.42,205.0,2.0
8480143,Jakub,Jerabek,2.0,D,180.34,200.0,1.0
8480002,Nico,Hischier,8.0,C,185.42,175.0,1.0
8474818,Jordie,Benn,4.0,D,187.96,198.0,1.0
8475848,Brendan,Gallagher,4.0,RW,175.26,181.0,2.0
8479407,Jesper,Bratt,5.0,LW,177.8,175.0,1.0
8477425,Miles,Wood,3.0,LW,187.96,195.0,1.0
8477455,Jacob,de la Rose,5.0,LW,190.5,210.0,1.0
8477355,Will,Butcher,3.0,D,177.8,190.0,1.0
8475235,Nicolas,Deslauriers,4.0,LW,185.42,215.0,1.0
8476381,Andrew,Shaw,4.0,RW,180.34,182.0,2.0
8475913,Mark,Stone,4.0,RW,193.04,219.0,2.0
8475815,Julian,Melchiori,4.0,D,195.58,214.0,1.0
8474884,Mike,Hoffman,4.0,LW,182.88,181.0,1.0
8473537,Viktor,Stalberg,5.0,LW,190.5,209.0,1.0
8471676,Bobby,Ryan,3.0,RW,187.96,209.0,2.0
8476279,Jyrki,Jokipakka,12.0,D,190.5,215.0,1.0
8474250,Zack,Smith,4.0,LW,187.96,208.0,1.0
8478031,Nelson,Nogier,4.0,D,187.96,191.0,2.0
8467967,Chris,Kelly,4.0,C,182.88,190.0,1.0
8471768,Tom,Pyatt,4.0,LW,180.34,185.0,1.0
8474739,Tommy,Wingels,3.0,C,182.88,200.0,2.0
8476879,Cody,Ceci,4.0,D,187.96,209.0,2.0
8474018,Christopher,DiDomenico,4.0,LW,180.34,174.0,2.0
8473544,Derick,Brassard,4.0,C,185.42,202.0,1.0
8476419,Jean-Gabriel,Pageau,4.0,C,177.8,184.0,2.0
8470358,Alexandre,Burrows,4.0,RW,185.42,197.0,1.0
8474697,Mark,Borowiecki,4.0,D,185.42,207.0,1.0
8475227,Chris,Wideman,3.0,D,177.8,183.0,2.0
8474578,Erik,Karlsson,5.0,D,182.88,191.0,2.0
8476288,Ryan,Dzingel,3.0,LW,182.88,190.0,1.0
8477237,Mike,Condon,3.0,G,187.96,195.0,1.0
8476368,Fredrik,Claesson,5.0,D,185.42,200.0,1.0
8474068,Kyle,Turris,4.0,C,185.42,190.0,2.0
8476539,Jonathan,Marchessault,4.0,C,175.26,174.0,2.0
8476779,Brad,Hunt,4.0,D,175.26,187.0,1.0
8476883,Andrei,Vasilevskiy,6.0,G,190.5,207.0,1.0
8473970,Rob,Klinkhammer,4.0,LW,190.5,214.0,1.0
8476905,Chandler,Stephenson,4.0,C,182.88,203.0,1.0
8475831,Philipp,Grubauer,10.0,G,185.42,191.0,1.0
8474550,Antti,Niemi,12.0,G,187.96,215.0,1.0
8477043,Christian,Djoos,5.0,D,182.88,169.0,1.0
8477944,Jakub,Vrana,2.0,LW,182.88,197.0,1.0
8479376,Victor,Mete,4.0,D,175.26,184.0,1.0
8477474,Madison,Bowey,4.0,D,187.96,198.0,2.0
8476807,Matt,Tennyson,3.0,D,187.96,205.0,2.0
8464977,Dainius,Zubrus,18.0,C,195.58,225.0,1.0
8471371,Mike,Brown,3.0,RW,180.34,205.0,2.0
8470854,Tanner,Glass,4.0,LW,185.42,213.0,1.0
8470201,Jiri,Hudler,2.0,RW,177.8,190.0,1.0
8475738,Jordan,Weal,4.0,C,177.8,179.0,2.0
8470877,David,Jones,4.0,RW,190.5,208.0,2.0
8471664,Mason,Raymond,4.0,LW,185.42,179.0,1.0
8471222,Ladislav,Smid,2.0,D,193.04,210.0,1.0
8471403,Karri,Ramo,12.0,G,187.96,206.0,1.0
8474577,Joe,Colborne,4.0,C,195.58,221.0,1.0
8475650,Brandon,Bollig,3.0,LW,187.96,220.0,1.0
8477591,Josh,Jooris,4.0,RW,185.42,197.0,2.0
8467496,Andrei,Markov,6.0,D,182.88,200.0,1.0
8471976,David,Desharnais,4.0,C,170.18,180.0,1.0
8477810,Joel,Hanley,4.0,D,180.34,191.0,1.0
8477969,Marcus,Pettersson,5.0,D,193.04,180.0,1.0
8470140,Kari,Lehtonen,12.0,G,193.04,209.0,1.0
8469638,Jussi,Jokinen,12.0,LW,180.34,198.0,1.0
8468001,Derek,MacKenzie,4.0,C,180.34,181.0,1.0
8476428,Rocco,Grimaldi,3.0,C,167.64,180.0,2.0
8466141,Roberto,Luongo,4.0,G,190.5,217.0,1.0
8475736,Connor,Brickley,3.0,C,182.88,203.0,1.0
8477932,Aaron,Ekblad,4.0,D,193.04,216.0,2.0
8475755,Alex,Petrovic,4.0,D,193.04,206.0,2.0
8475760,Nick,Bjugstad,3.0,C,198.12,218.0,2.0
8476456,Jonathan,Huberdeau,4.0,LW,185.42,188.0,1.0
8465185,Willie,Mitchell,4.0,D,190.5,210.0,1.0
8471245,Dave,Bolland,4.0,C,182.88,184.0,2.0
8476389,Vincent,Trocheck,3.0,C,177.8,182.0,2.0
8475253,Garrett,Wilson,4.0,LW,187.96,199.0,1.0
8474000,Steven,Kampfer,3.0,D,180.34,195.0,2.0
8475191,Reilly,Smith,4.0,RW,182.88,185.0,1.0
8465978,Shawn,Thornton,4.0,LW,187.96,217.0,2.0
8467331,Brad,Stuart,4.0,D,187.96,215.0,1.0
8477916,Borna,Rendulic,19.0,RW,187.96,200.0,2.0
8467338,Alex,Tanguay,4.0,LW,185.42,194.0,1.0
8477453,Chris,Bigras,4.0,D,185.42,190.0,1.0
8475717,Calvin,Pickard,4.0,G,185.42,200.0,1.0
8474597,Cody,Goloubef,4.0,D,185.42,200.0,2.0
8476390,Joseph,Cramarossa,4.0,C,182.88,192.0,1.0
8471504,Rene,Bourque,4.0,RW,187.96,217.0,1.0
8471766,Jared,Boll,3.0,RW,190.5,206.0,2.0
8475199,Eric,Gelinas,4.0,D,193.04,215.0,1.0
8469492,Fedor,Tyutin,6.0,D,187.96,221.0,1.0
8474604,Aaron,Ness,3.0,D,177.8,184.0,1.0
8477456,J.T.,Compher,3.0,LW,182.88,193.0,2.0
8477973,Vladislav,Kamenev,6.0,C,187.96,194.0,1.0
8477573,Nathan,Walker,20.0,LW,175.26,186.0,1.0
8477958,Nikolay,Goldobin,6.0,RW,180.34,185.0,1.0
8479442,Troy,Stecher,4.0,D,177.8,190.0,2.0
8475690,Christopher,Tanev,4.0,D,187.96,195.0,2.0
8478408,Travis,Dermott,4.0,D,182.88,208.0,1.0
8477953,Kasperi,Kapanen,12.0,RW,185.42,187.0,2.0
8471774,Alex,Stalock,3.0,G,182.88,191.0,1.0
8475799,Nino,Niederreiter,8.0,RW,187.96,216.0,1.0
8475816,Stanislav,Galiev,6.0,RW,185.42,197.0,2.0
8474096,Nick,Spaling,4.0,C,185.42,198.0,1.0
8470617,Mike,Richards,4.0,C,180.34,196.0,1.0
8475247,Michael,Latta,4.0,C,182.88,207.0,2.0
8473426,Mike,Weber,3.0,D,187.96,217.0,1.0
8476465,Ryan,Murphy,4.0,D,180.34,185.0,2.0
8476162,Steve,Oleksy,3.0,D,182.88,188.0,2.0
8478004,Brett,Lernout,4.0,D,193.04,214.0,2.0
8479292,Charlie,Lindgren,3.0,G,185.42,182.0,2.0
8477642,Rinat,Valiev,6.0,D,190.5,215.0,1.0
8478454,Noah,Juulsen,4.0,D,187.96,175.0,2.0
8476925,Colton,Sissons,4.0,C,185.42,200.0,2.0
8477003,Riley,Barber,3.0,RW,182.88,190.0,2.0
8476158,Harry,Zolnierczyk,4.0,LW,180.34,180.0,1.0
8477424,Juuse,Saros,12.0,G,180.34,180.0,1.0
8474134,Yannick,Weber,8.0,D,180.34,200.0,2.0
8474056,P.K.,Subban,4.0,D,182.88,210.0,2.0
8477482,Zach,Sanford,3.0,LW,193.04,207.0,1.0
8475625,Matt,Irwin,4.0,D,185.42,207.0,1.0
8477942,Kevin,Fiala,8.0,LW,177.8,193.0,1.0
8475793,Ryan,Johansen,4.0,C,190.5,218.0,2.0
8471418,Anton,Khudobin,6.0,G,180.34,195.0,1.0
8471735,Keith,Yandle,3.0,D,185.42,196.0,1.0
8474149,Evgenii,Dadonov,6.0,RW,180.34,185.0,1.0
8477955,Jared,McCann,4.0,C,185.42,198.0,1.0
8474098,Colton,Sceviour,4.0,C,182.88,195.0,2.0
8479325,Charlie,McAvoy,3.0,D,182.88,208.0,2.0
8477346,MacKenzie,Weegar,4.0,D,182.88,212.0,2.0
8476891,Matt,Grzelcyk,3.0,D,175.26,174.0,1.0
8476374,Sean,Kuraly,3.0,C,187.96,213.0,1.0
8478498,Jake,DeBrusk,4.0,LW,182.88,188.0,1.0
8477320,Anton,Blidh,5.0,LW,182.88,201.0,1.0
8467407,Brian,Gionta,3.0,RW,170.18,178.0,2.0
8470655,David,Backes,3.0,RW,190.5,221.0,2.0
8476875,Mike,Matheson,4.0,D,187.96,192.0,1.0
8477213,Tim,Schaller,3.0,C,187.96,210.0,1.0
8478843,Denis,Malgin,8.0,C,175.26,177.0,2.0
8475796,Mark,Pysyk,4.0,D,185.42,200.0,2.0
8479553,Maxim,Mamin,6.0,C,187.96,191.0,1.0
8478443,Brandon,Carlo,3.0,D,195.58,208.0,2.0
8478366,Frank,Vatrano,3.0,C,175.26,201.0,1.0
8478046,Danton,Heinen,4.0,C,185.42,185.0,1.0
8470041,Rick,Nash,4.0,LW,193.04,211.0,1.0
8477452,Ian,McCoshen,3.0,D,190.5,217.0,1.0
8477493,Aleksander,Barkov,12.0,C,190.5,213.0,1.0
8477512,Frederik,Gauthier,4.0,C,195.58,232.0,1.0
8467493,Chris,Neil,4.0,RW,185.42,209.0,2.0
8478376,Casey,Bailey,3.0,RW,190.5,195.0,2.0
8475613,Nate,Prosser,3.0,D,187.96,201.0,2.0
8475287,Erik,Haula,12.0,LW,182.88,193.0,1.0
8476872,Scott,Laughton,4.0,C,185.42,190.0,1.0
8476235,Justin,Fontaine,4.0,RW,177.8,174.0,2.0
8469469,R.J.,Umberger,3.0,C,187.96,214.0,1.0
8470871,Chris,Porter,4.0,LW,185.42,206.0,1.0
8473646,Ryan,Carter,3.0,LW,185.42,205.0,1.0
8473404,Niklas,Backstrom,12.0,G,187.96,192.0,1.0
8475745,Charlie,Coyle,3.0,C,190.5,221.0,2.0
8477850,Christian,Folin,5.0,D,190.5,204.0,2.0
8478563,Evgeny,Medvedev,6.0,D,190.5,187.0,1.0
8468526,Jarret,Stoll,4.0,C,185.42,216.0,2.0
8477960,Adrian,Kempe,5.0,LW,187.96,195.0,1.0
8478233,Andrew,Mangiapane,4.0,LW,177.8,184.0,1.0
8477380,Jonny,Brodzinski,3.0,C,185.42,217.0,1.0
8480147,Oscar,Fantenberg,5.0,D,182.88,210.0,1.0
8475949,Marek,Hrivik,1.0,LW,187.96,197.0,2.0
8477073,Kurtis,MacDermid,4.0,D,195.58,233.0,1.0
8480113,Alex,Iafallo,3.0,C,182.88,185.0,1.0
8468685,Henrik,Lundqvist,5.0,G,185.42,180.0,1.0
8470609,Steve,Bernier,4.0,RW,190.5,220.0,2.0
8467096,Dan,Boyle,4.0,D,180.34,194.0,2.0
8475715,Oscar,Lindberg,5.0,C,185.42,202.0,1.0
8470144,Frans,Nielsen,13.0,C,185.42,188.0,1.0
8475855,Jesper,Fast,5.0,RW,182.88,191.0,2.0
8475763,Kevin,Hayes,3.0,C,195.58,217.0,1.0
8477126,Jayson,Megna,3.0,C,185.42,195.0,2.0
8475184,Chris,Kreider,3.0,LW,190.5,224.0,1.0
8471362,Mikhail,Grabovski,21.0,C,180.34,186.0,1.0
8469623,Marek,Zidlicky,2.0,D,180.34,190.0,2.0
8470630,Kevin,Klein,4.0,D,185.42,206.0,2.0
8471686,Marc,Staal,4.0,D,193.04,209.0,1.0
8473565,Brian,Strait,3.0,D,185.42,206.0,1.0
8475795,Dylan,McIlrath,4.0,D,195.58,236.0,2.0
8475692,Mats,Zuccarello,14.0,RW,172.72,179.0,1.0
8470622,Patrick,Eaves,3.0,RW,177.8,202.0,2.0
8477006,Christoph,Bertschy,8.0,C,177.8,185.0,2.0
8469665,Johnny,Oduya,5.0,D,182.88,191.0,1.0
8471490,Adam,Cracknell,4.0,RW,187.96,218.0,2.0
8475310,Curtis,McKenzie,4.0,LW,187.96,205.0,1.0
8476344,Tyler,Graovac,4.0,C,195.58,208.0,1.0
8476924,Martin,Frk,2.0,RW,185.42,205.0,2.0
8471254,Bryan,Bickell,4.0,LW,193.04,223.0,1.0
8478562,Jakub,Nakladal,2.0,D,187.96,212.0,2.0
8477887,Patrick,Brown,3.0,C,185.42,216.0,2.0
8471716,Justin,Abdelkader,3.0,LW,187.96,214.0,1.0
8471695,Tuukka,Rask,12.0,G,190.5,176.0,1.0
8475852,Petr,Mrazek,2.0,G,187.96,181.0,1.0
8468083,Henrik,Zetterberg,5.0,C,182.88,197.0,1.0
8476525,Colin,Miller,4.0,D,185.42,196.0,2.0
8476822,Luke,Glendening,3.0,RW,180.34,192.0,2.0
8478512,Austin,Czarnik,3.0,C,175.26,160.0,2.0
8477225,Jared,Coreau,4.0,G,198.12,220.0,1.0
8471242,Mike,Green,4.0,D,185.42,207.0,2.0
8476450,Ryan,Sproul,4.0,D,193.04,205.0,2.0
